movieId,title,genres,year,has_year,title_clean
120919,Man on High Heels (2014),Action|Comedy,2014,True,Man on High Heels
121007,Space Buddies (2009),Adventure|Children|Fantasy|Sci-Fi,2009,True,Space Buddies
121035,Houdini (2014),Drama,2014,True,Houdini
121097,To Grandmother's House We Go (1992),Adventure|Children|Comedy,1992,True,To Grandmother's House We Go
121099,101 Dalmatians II: Patch's London Adventure (2003),Animation|Children,2003,True,101 Dalmatians II: Patch's London Adventure
121129,The Hungover Games (2014),Comedy,2014,True,The Hungover Games
121169,The Duke of Burgundy (2014),Drama,2014,True,The Duke of Burgundy
121171,Red Army (2014),Documentary,2014,True,Red Army
121231,It Follows (2014),Horror,2014,True,It Follows
121253,The Town that Dreaded Sundown (2014),Horror|Thriller,2014,True,The Town that Dreaded Sundown
121338,Carry on Cabby (1963),Adventure|Comedy|Romance,1963,True,Carry on Cabby
121342,Carry on Cruising (1962),Comedy|Romance,1962,True,Carry on Cruising
121372,Bill Burr: Let It Go (2010),Comedy,2010,True,Bill Burr: Let It Go
121374,Bill Burr: Why Do I Do This? (2008),Comedy,2008,True,Bill Burr: Why Do I Do This?
121469,Killer Movie (2008),Comedy|Horror|Mystery|Thriller,2008,True,Killer Movie
121715,Sebastian Maniscalco: What's Wrong with People? (2012),Comedy,2012,True,Sebastian Maniscalco: What's Wrong with People?
121781,Stuart Little 3: Call of the Wild (2005),Animation|Children|Comedy|Fantasy,2005,True,Stuart Little 3: Call of the Wild
122092,Guy X (2005),Comedy|War,2005,True,Guy X
122246,Tooth Fairy 2 (2012),Children|Comedy,2012,True,Tooth Fairy 2
122260,The Diary of Anne Frank (2009),Drama|War,2009,True,The Diary of Anne Frank
122433,The Deadly Bees (1967),Horror|Mystery|Thriller,1967,True,The Deadly Bees
122490,Wicked Blood (2014),Action|Drama|Thriller,2014,True,Wicked Blood
122627,Oblivion 2: Backlash (1996),Sci-Fi,1996,True,Oblivion 2: Backlash
122882,Mad Max: Fury Road (2015),Action|Adventure|Sci-Fi|Thriller,2015,True,Mad Max: Fury Road
122884,Insidious: Chapter 3 (2015),Fantasy|Horror|Thriller,2015,True,Insidious: Chapter 3
122886,Star Wars: Episode VII - The Force Awakens (2015),Action|Adventure|Fantasy|Sci-Fi|IMAX,2015,True,Star Wars: Episode VII - The Force Awakens
122888,Ben-hur (2016),(no genres listed),2016,True,Ben-hur
122890,Warcraft (2016),Action|Adventure|Fantasy,2016,True,Warcraft
122892,Avengers: Age of Ultron (2015),Action|Adventure|Sci-Fi,2015,True,Avengers: Age of Ultron
122896,Pirates of the Caribbean: Dead Men Tell No Tales (2017),(no genres listed),2017,True,Pirates of the Caribbean: Dead Men Tell No Tales
122898,Justice League (2017),Action|Adventure|Sci-Fi,2017,True,Justice League
122900,Ant-Man (2015),Action|Adventure|Sci-Fi,2015,True,Ant-Man
122902,Fantastic Four (2015),Action|Adventure|Fantasy|Sci-Fi,2015,True,Fantastic Four
122904,Deadpool (2016),Action|Adventure|Comedy|Sci-Fi,2016,True,Deadpool
122906,Black Panther (2017),Action|Adventure|Sci-Fi,2017,True,Black Panther
122912,Avengers: Infinity War - Part I (2018),Action|Adventure|Sci-Fi,2018,True,Avengers: Infinity War - Part I
122916,Thor: Ragnarok (2017),Action|Adventure|Sci-Fi,2017,True,Thor: Ragnarok
122918,Guardians of the Galaxy 2 (2017),Action|Adventure|Sci-Fi,2017,True,Guardians of the Galaxy 2
122920,Captain America: Civil War (2016),Action|Sci-Fi|Thriller,2016,True,Captain America: Civil War
122922,Doctor Strange (2016),Action|Adventure|Sci-Fi,2016,True,Doctor Strange
122924,X-Men: Apocalypse (2016),Action|Adventure|Fantasy|Sci-Fi,2016,True,X-Men: Apocalypse
122926,Untitled Spider-Man Reboot (2017),Action|Adventure|Fantasy,2017,True,Untitled Spider-Man Reboot
122932,Elsa & Fred (2014),Children|Comedy|Romance,2014,True,Elsa & Fred
123200,Jim Jefferies: I Swear to God (2009),Comedy,2009,True,Jim Jefferies: I Swear to God
123310,Tornado! (1996),Action,1996,True,Tornado!
123545,The Blue Lagoon (1949),Drama|Romance,1949,True,The Blue Lagoon
123553,In the Name of the King III (2014),Action|Adventure|Drama|Fantasy,2014,True,In the Name of the King III
123947,Cake (2014),Drama,2014,True,Cake
124273,Kevin Smith: Too Fat For 40 (2010),Comedy,2010,True,Kevin Smith: Too Fat For 40
124404,"Snowflake, the White Gorilla (2011)",Adventure|Animation|Children|Comedy,2011,True,"Snowflake, the White Gorilla"
124484,Kenny & Company (1976),Comedy|Drama,1976,True,Kenny & Company
124851,Delirium (2014),Adventure|Romance|Sci-Fi,2014,True,Delirium
124853,Why Man Creates (1968),Animation|Documentary,1968,True,Why Man Creates
124859,The Gambler (2014),Crime|Drama|Thriller,2014,True,The Gambler
125221,The Beast of Hollow Mountain (1956),Horror|Sci-Fi|Western,1956,True,The Beast of Hollow Mountain
125914,Mortdecai (2015),Adventure|Comedy|Mystery|Romance,2015,True,Mortdecai
125916,Fifty Shades of Grey (2015),Drama|Romance,2015,True,Fifty Shades of Grey
125970,Halloweentown (1998),Adventure|Children|Comedy|Fantasy,1998,True,Halloweentown
125974,Halloweentown High (2004),Adventure|Children|Comedy|Fantasy,2004,True,Halloweentown High
126088,A Flintstones Christmas Carol (1994),Animation|Children|Comedy,1994,True,A Flintstones Christmas Carol
126090,Hedgehog in the Fog (1975),Animation,1975,True,Hedgehog in the Fog
126142,The Cave of the Golden Rose (1991),Adventure|Children|Fantasy,1991,True,The Cave of the Golden Rose
126420,American Heist (2015),Action,2015,True,American Heist
126426,Solyaris (1968),Drama|Sci-Fi,1968,True,Solyaris
126430,The Pacific (2010),Action|Adventure|Drama|War,2010,True,The Pacific
126482,Strange Magic (2015),Animation|Children|Fantasy|Musical,2015,True,Strange Magic
126548,The DUFF (2015),Comedy,2015,True,The DUFF
126577,"Daddy, I'm A Zombie (2012)",Animation|Comedy|Fantasy,2012,True,"Daddy, I'm A Zombie"
126921,The Fox and the Hound 2 (2006),Adventure|Animation|Children|Comedy,2006,True,The Fox and the Hound 2
127052,Operation 'Y' & Other Shurik's Adventures (1965),Comedy|Crime|Romance,1965,True,Operation 'Y' & Other Shurik's Adventures
127096,Project Almanac (2015),Sci-Fi|Thriller,2015,True,Project Almanac
127098,Louis C.K.: Live at The Comedy Store (2015),Comedy,2015,True,Louis C.K.: Live at The Comedy Store
127108,Brooklyn (2015),Drama|Romance,2015,True,Brooklyn
127114,The End of the Tour (2015),Drama,2015,True,The End of the Tour
127116,Experimenter (2015),Drama,2015,True,Experimenter
127130,Mistress America (2015),Comedy,2015,True,Mistress America
127132,Zipper (2015),Drama|Thriller,2015,True,Zipper
127134,A Walk in the Woods (2015),Adventure|Comedy|Drama,2015,True,A Walk in the Woods
127136,True Story (2015),Drama|Mystery|Thriller,2015,True,True Story
127146,Kurt Cobain: Montage of Heck (2015),Documentary,2015,True,Kurt Cobain: Montage of Heck
127152,Going Clear: Scientology and the Prison of Belief (2015),Documentary,2015,True,Going Clear: Scientology and the Prison of Belief
127164,"What Happened, Miss Simone? (2015)",Documentary,2015,True,"What Happened, Miss Simone?"
127172,A Story of Children and Film (2013),Documentary,2013,True,A Story of Children and Film
127180,"Story of Film: An Odyssey, The (2011)",Documentary,2011,True,"Story of Film: An Odyssey, The"
127184,Eden (2014),Drama,2014,True,Eden
127194,The D Train (2015),Comedy,2015,True,The D Train
127198,Dope (2015),Comedy|Drama,2015,True,Dope
127202,Me and Earl and the Dying Girl (2015),Drama,2015,True,Me and Earl and the Dying Girl
127204,The Overnight (2015),Comedy,2015,True,The Overnight
127212,The Stanford Prison Experiment (2015),Drama|Thriller,2015,True,The Stanford Prison Experiment
127298,A Pigeon Sat on a Branch Reflecting on Existence (2014),Comedy|Drama,2014,True,A Pigeon Sat on a Branch Reflecting on Existence
127319,The Loft (2014),Thriller,2014,True,The Loft
127323,Vice (2015),Action|Adventure|Sci-Fi|Thriller,2015,True,Vice
127390,Family Guy Presents: Blue Harvest (2007),Animation|Comedy,2007,True,Family Guy Presents: Blue Harvest
128087,Trinity and Sartana Are Coming (1972),Comedy|Western,1972,True,Trinity and Sartana Are Coming
128089,Kevin Hart: I'm a Grown Little Man (2009),Comedy,2009,True,Kevin Hart: I'm a Grown Little Man
128097,Jim Norton: American Degenerate (2013),Comedy,2013,True,Jim Norton: American Degenerate
128099,Jim Jefferies: BARE (2014),Comedy,2014,True,Jim Jefferies: BARE
128197,Hard Promises (1991),Comedy|Romance,1991,True,Hard Promises
128360,The Hateful Eight (2015),Western,2015,True,The Hateful Eight
128366,Patton Oswalt: Tragedy Plus Comedy Equals Time (2014),Comedy,2014,True,Patton Oswalt: Tragedy Plus Comedy Equals Time
128488,Wild Card (2015),Action|Crime|Drama|Thriller,2015,True,Wild Card
128512,Paper Towns (2015),Drama|Mystery|Romance,2015,True,Paper Towns
128520,The Wedding Ringer (2015),Comedy,2015,True,The Wedding Ringer
128542,Wyrmwood (2015),Action|Horror|Sci-Fi,2015,True,Wyrmwood
128592,The Boy Next Door (2015),Mystery|Thriller,2015,True,The Boy Next Door
128594,Boy Meets Girl (2015),Comedy|Drama|Romance,2015,True,Boy Meets Girl
128620,Victoria (2015),Crime|Drama|Romance,2015,True,Victoria
128695,The Dark Valley (2014),Western,2014,True,The Dark Valley
128736,I'm Here (2010),Drama,2010,True,I'm Here
128832,The Last Five Years (2014),Comedy|Drama|Musical|Romance,2014,True,The Last Five Years
128838,Crimson Peak (2015),Horror,2015,True,Crimson Peak
128842,Dragonheart 3: The Sorcerer's Curse (2015),Action|Adventure|Fantasy,2015,True,Dragonheart 3: The Sorcerer's Curse
128852,Chris Rock: Bigger & Blacker (1999),Comedy,1999,True,Chris Rock: Bigger & Blacker
128900,The Natural Love (1996),Documentary,1996,True,The Natural Love
128902,The Forgotten Space (2010),Documentary,2010,True,The Forgotten Space
128908,Cloudburst (2011),Adventure|Comedy|Drama,2011,True,Cloudburst
128914,Tom Segura: Completely Normal (2014),Comedy,2014,True,Tom Segura: Completely Normal
128944,"Honey, We Shrunk Ourselves (1997)",Action|Adventure|Children|Comedy|Sci-Fi,1997,True,"Honey, We Shrunk Ourselves"
128968,Stitch! The Movie (2003),Animation|Children|Comedy,2003,True,Stitch! The Movie
128975,Hot Tub Time Machine 2 (2015),Comedy|Sci-Fi,2015,True,Hot Tub Time Machine 2
128991,Johnny Express (2014),Animation|Comedy|Sci-Fi,2014,True,Johnny Express
129011,Eddie Izzard: Glorious (1997),Comedy,1997,True,Eddie Izzard: Glorious
129229,Northmen - A Viking Saga (2014),Action|Adventure,2014,True,Northmen - A Viking Saga
129250,Superfast! (2015),(no genres listed),2015,True,Superfast!
129313,Reality (2014),Comedy,2014,True,Reality
129333,Julia (2014),Horror|Thriller,2014,True,Julia
129354,Focus (2015),Comedy|Crime|Drama|Romance,2015,True,Focus
129397,Marvel One-Shot: Item 47 (2012),Action|Fantasy|Sci-Fi,2012,True,Marvel One-Shot: Item 47
129428,The Second Best Exotic Marigold Hotel (2015),Comedy|Drama,2015,True,The Second Best Exotic Marigold Hotel
129514,George Carlin: It's Bad for Ya! (2008),Comedy,2008,True,George Carlin: It's Bad for Ya!
129657,Tracers (2015),Action,2015,True,Tracers
129659,"McFarland, USA (2015)",Drama,2015,True,"McFarland, USA"
129737,Unfinished Business (2015),Comedy,2015,True,Unfinished Business
129779,Ghost in the Shell Arise - Border 1: Ghost Pain (2013),Action|Animation|Sci-Fi,2013,True,Ghost in the Shell Arise - Border 1: Ghost Pain
129937,Run All Night (2015),Action|Crime|Drama|Thriller,2015,True,Run All Night
130050,Digging Up the Marrow (2014),Drama|Fantasy|Horror|Mystery|Thriller,2014,True,Digging Up the Marrow
130052,Clown (2014),Drama|Horror,2014,True,Clown
130073,Cinderella (2015),Children|Drama|Fantasy|Romance,2015,True,Cinderella
130083,Kidnapping Mr. Heineken (2015),Action|Crime|Drama|Thriller,2015,True,Kidnapping Mr. Heineken
130087,The Cobbler (2015),Comedy|Drama|Fantasy,2015,True,The Cobbler
130444,Ruby Red (2013),Adventure|Children|Fantasy|Sci-Fi,2013,True,Ruby Red
130450,Pan (2015),Adventure|Children|Fantasy,2015,True,Pan
130452,While We're Young (2014),Comedy|Drama,2014,True,While We're Young
130482,Too Late for Tears (1949),Crime|Drama|Film-Noir|Mystery|Thriller,1949,True,Too Late for Tears
130490,Insurgent (2015),Action|Sci-Fi|Thriller,2015,True,Insurgent
130498,La vérité si je mens ! (1997),Comedy,1997,True,La vérité si je mens !
130518,The Amazing Screw-On Head (2006),Action|Adventure|Animation|Comedy|Sci-Fi,2006,True,The Amazing Screw-On Head
130520,Home (2015),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi,2015,True,Home
130576,Midnight Special (2015),Drama|Sci-Fi,2015,True,Midnight Special
130578,"Gunman, The (2015)",Action|Thriller,2015,True,"Gunman, The"
130634,Furious 7 (2015),Action|Crime|Thriller,2015,True,Furious 7
130686,The Final Girls (2015),Comedy|Horror,2015,True,The Final Girls
130840,Spring (2015),Horror|Romance|Sci-Fi,2015,True,Spring
130842,Power/Rangers (2015),Action|Adventure|Sci-Fi,2015,True,Power/Rangers
130970,George Carlin: Life Is Worth Losing (2005),Comedy,2005,True,George Carlin: Life Is Worth Losing
130976,Legend No. 17 (2013),Drama,2013,True,Legend No. 17
130978,Love and Pigeons (1985),Comedy|Romance,1985,True,Love and Pigeons
131013,Get Hard (2015),Comedy|Crime,2015,True,Get Hard
131023,That Sugar Film (2014),Documentary,2014,True,That Sugar Film
131098,Saving Santa (2013),Animation|Children|Comedy,2013,True,Saving Santa
131104,The Brain (1969),Comedy|Crime,1969,True,The Brain
131130,Tom and Jerry: A Nutcracker Tale (2007),Animation|Comedy,2007,True,Tom and Jerry: A Nutcracker Tale
131237,What Men Talk About (2010),Comedy,2010,True,What Men Talk About
131439,Kill Me Three Times (2014),Thriller,2014,True,Kill Me Three Times
131480,Poker Night (2014),Action|Crime|Thriller,2014,True,Poker Night
131578,Reckless Kelly (1994),Comedy,1994,True,Reckless Kelly
131610,Willy/Milly (1986),Comedy|Fantasy,1986,True,Willy/Milly
131656,Shaun the Sheep Movie (2015),Adventure|Animation|Children|Comedy,2015,True,Shaun the Sheep Movie
131714,Last Knights (2015),Action|Adventure,2015,True,Last Knights
131724,The Jinx: The Life and Deaths of Robert Durst (2015),Documentary,2015,True,The Jinx: The Life and Deaths of Robert Durst
131739,Batman vs. Robin (2015),Action|Adventure|Animation,2015,True,Batman vs. Robin
131749,Libre et assoupi (2014),Comedy,2014,True,Libre et assoupi
131796,Woman in Gold (2015),Drama,2015,True,Woman in Gold
131826,Iliza Shlesinger: Freezing Hot (2015),Comedy,2015,True,Iliza Shlesinger: Freezing Hot
131920,The Road Within (2014),Comedy|Drama,2014,True,The Road Within
131934,The Malibu Bikini Shop (1986),Comedy,1986,True,The Malibu Bikini Shop
132046,Tomorrowland (2015),Action|Adventure|Children|Mystery|Sci-Fi,2015,True,Tomorrowland
132084,Let It Be Me (1995),(no genres listed),1995,True,Let It Be Me
132153,Buzzard (2015),Comedy|Drama|Horror,2015,True,Buzzard
132157,Paul Blart: Mall Cop 2 (2015),Action|Comedy|Crime,2015,True,Paul Blart: Mall Cop 2
132333,Seve (2014),Documentary|Drama,2014,True,Seve
132335,Breathe (2014),Drama,2014,True,Breathe
132362,Patlabor 2: The Movie (1993),Action|Animation|Sci-Fi,1993,True,Patlabor 2: The Movie
132422,Da Sweet Blood of Jesus (2014),Comedy|Romance|Thriller,2014,True,Da Sweet Blood of Jesus
132424,The Longest Ride (2015),Drama|Romance,2015,True,The Longest Ride
132454,Girltrash: All Night Long (2014),Comedy|Crime|Drama,2014,True,Girltrash: All Night Long
132462,Sword of Vengeance (2014),Action|Adventure|Drama,2014,True,Sword of Vengeance
132488,Lovesick (2014),Comedy|Romance,2014,True,Lovesick
132496,Danny Collins (2015),Comedy|Drama,2015,True,Danny Collins
132584,The Even Stevens Movie (2003),Children|Comedy,2003,True,The Even Stevens Movie
132618,Kite (2014),Action|Crime|Drama|Mystery|Thriller,2014,True,Kite
132660,Man Up (2015),Comedy|Romance,2015,True,Man Up
132796,San Andreas (2015),Action|Drama|Thriller,2015,True,San Andreas
132800,Welcome to Me (2014),Comedy|Drama,2014,True,Welcome to Me
132888,Comedy Central Roast of James Franco (2013),Comedy,2013,True,Comedy Central Roast of James Franco
133115,We Could Be King (2014),Documentary,2014,True,We Could Be King
133195,Hitman: Agent 47 (2015),Action|Crime|Thriller,2015,True,Hitman: Agent 47
133217,B/W (2015),Comedy|Crime|Sci-Fi,2015,True,B/W
133281,Ricki and the Flash (2015),Comedy|Drama,2015,True,Ricki and the Flash
133365,Partisan (2015),Drama|Thriller,2015,True,Partisan
133377,Infini (2015),Horror|Sci-Fi|Thriller,2015,True,Infini
133419,Pitch Perfect 2 (2015),Comedy,2015,True,Pitch Perfect 2
133545,Just Before I Go (2014),Comedy|Drama,2014,True,Just Before I Go
133645,Carol (2015),Drama|Romance,2015,True,Carol
133712,Office Romance (1977),Comedy|Romance,1977,True,Office Romance
133716,Bootleggers (1961),Comedy|Crime,1961,True,Bootleggers
133771,The Lobster (2015),Comedy|Romance|Sci-Fi,2015,True,The Lobster
133780,Güeros (2014),Comedy|Drama,2014,True,Güeros
133782,Maggie (2015),Drama|Horror|Thriller,2015,True,Maggie
133798,Hot Pursuit (2015),Action|Comedy,2015,True,Hot Pursuit
133802,Slow West (2015),Action|Thriller|Western,2015,True,Slow West
133832,The Green Inferno (2014),Horror|Thriller,2014,True,The Green Inferno
133867,Barely Lethal (2015),Action|Adventure|Comedy,2015,True,Barely Lethal
133879,Carry On Don't Lose Your Head (1966),Comedy,1966,True,Carry On Don't Lose Your Head
134004,What Love Is (2007),Comedy|Romance,2007,True,What Love Is
134019,The Monkey King (1964),Animation,1964,True,The Monkey King
134021,5 to 7 (2014),Comedy|Drama|Romance,2014,True,5 to 7
134041,Afonya (1975),Comedy|Drama|Romance,1975,True,Afonya
134095,My Love (2006),Animation|Drama,2006,True,My Love
134109,Radio Day (2008),Comedy,2008,True,Radio Day
134130,The Martian (2015),Adventure|Drama|Sci-Fi,2015,True,The Martian
134158,Return to Sender (2015),Thriller,2015,True,Return to Sender
134170,Kung Fury (2015),Action|Comedy|Fantasy|Sci-Fi,2015,True,Kung Fury
134184,Elections Day (2007),Comedy,2007,True,Elections Day
134214,Youth (2015),Drama,2015,True,Youth
134246,Survivor (2015),Action|Thriller,2015,True,Survivor
134248,Hot Girls Wanted (2015),Documentary,2015,True,Hot Girls Wanted
134252,That Munchhausen (1979),Comedy|Drama|Fantasy,1979,True,That Munchhausen
134326,The Taming of the Scoundrel (1980),Comedy,1980,True,The Taming of the Scoundrel
134334,Phir Hera Pheri (2006),Comedy,2006,True,Phir Hera Pheri
134368,Spy (2015),Action|Comedy|Crime,2015,True,Spy
134393,Trainwreck (2015),Comedy|Romance,2015,True,Trainwreck
134515,BMX Bandits (1983),Adventure|Crime|Drama,1983,True,BMX Bandits
134524,Turtle Power: The Definitive History of the Teenage Mutant Ninja Turtles (2014),Documentary,2014,True,Turtle Power: The Definitive History of the Teenage Mutant Ninja Turtles
134528,Aloha (2015),Comedy|Drama|Romance,2015,True,Aloha
134775,Dragon Blade (2015),Action|Adventure|Drama,2015,True,Dragon Blade
134783,Entourage (2015),Comedy,2015,True,Entourage
134796,Bitter Lake (2015),Documentary,2015,True,Bitter Lake
134808,No Way Jose (2015),Comedy,2015,True,No Way Jose
134847,Ghost Graduation (2012),Comedy,2012,True,Ghost Graduation
134849,Duck Amuck (1953),Animation|Children|Comedy,1953,True,Duck Amuck
134853,Inside Out (2015),Adventure|Animation|Children|Comedy|Drama|Fantasy,2015,True,Inside Out
134859,The Wolfpack (2015),Documentary,2015,True,The Wolfpack
134861,Trevor Noah: African American (2013),(no genres listed),2013,True,Trevor Noah: African American
134881,Love & Mercy (2014),Drama,2014,True,Love & Mercy
135133,The Hunger Games: Mockingjay - Part 2 (2015),Adventure|Sci-Fi,2015,True,The Hunger Games: Mockingjay - Part 2
135137,Pixels (2015),Action|Comedy|Sci-Fi,2015,True,Pixels
135143,Fantastic Beasts and Where to Find Them (2016),Fantasy,2016,True,Fantastic Beasts and Where to Find Them
135198,The Hairdresser (2010),Comedy|Drama,2010,True,The Hairdresser
135216,The Star Wars Holiday Special (1978),Adventure|Children|Comedy|Sci-Fi,1978,True,The Star Wars Holiday Special
135288,Mr. Holmes (2015),Drama|Mystery,2015,True,Mr. Holmes
135436,The Secret Life of Pets (2016),Animation|Comedy,2016,True,The Secret Life of Pets
135456,Ghost in the Shell: Stand Alone Complex - The Laughing Man (2005),Action|Animation|Crime|Sci-Fi,2005,True,Ghost in the Shell: Stand Alone Complex - The Laughing Man
135518,Self/less (2015),Action|Mystery|Sci-Fi|Thriller,2015,True,Self/less
135532,The Last Witch Hunter (2015),Action|Adventure|Fantasy,2015,True,The Last Witch Hunter
135534,Krampus (2015),Comedy|Fantasy|Horror,2015,True,Krampus
135536,Suicide Squad (2016),Action|Crime|Sci-Fi,2016,True,Suicide Squad
135567,Independence Day: Resurgence (2016),Action|Adventure|Sci-Fi,2016,True,Independence Day: Resurgence
135569,Star Trek Beyond (2016),Action|Adventure|Sci-Fi,2016,True,Star Trek Beyond
135777,Golmaal (2006),Children|Comedy,2006,True,Golmaal
135787,Bruce Lee: A Warrior's Journey (2000),Documentary,2000,True,Bruce Lee: A Warrior's Journey
135803,Five Element Ninjas (1982),Action,1982,True,Five Element Ninjas
135815,The Magnificent Ruffians (1979),Action|Drama,1979,True,The Magnificent Ruffians
135861,Ted 2 (2015),Comedy,2015,True,Ted 2
135885,Absolutely Anything (2015),Comedy|Sci-Fi,2015,True,Absolutely Anything
135887,Minions (2015),Adventure|Animation|Children|Comedy,2015,True,Minions
135937,The Silence of the Hams (1994),Comedy|Thriller,1994,True,The Silence of the Hams
136012,Bloodsport III (1996),Action|Thriller,1996,True,Bloodsport III
136016,The Good Dinosaur (2015),Adventure|Animation|Children|Comedy|Fantasy,2015,True,The Good Dinosaur
136018,Black Mass (2015),Crime|Drama,2015,True,Black Mass
136020,Spectre (2015),Action|Adventure|Crime,2015,True,Spectre
136024,The Professional: Golgo 13 (1983),Action|Animation|Crime,1983,True,The Professional: Golgo 13
136297,Mortal Kombat: The Journey Begins (1995),Action|Animation,1995,True,Mortal Kombat: The Journey Begins
136305,Sharknado 3: Oh Hell No! (2015),Horror|Sci-Fi,2015,True,Sharknado 3: Oh Hell No!
136341,Scooby-Doo! and the Samurai Sword (2009),Animation|Children|Comedy,2009,True,Scooby-Doo! and the Samurai Sword
136353,Scooby-Doo! and the Loch Ness Monster (2004),Animation|Children|Comedy,2004,True,Scooby-Doo! and the Loch Ness Monster
136355,Big Top Scooby-Doo! (2012),Animation|Children|Comedy,2012,True,Big Top Scooby-Doo!
136359,Scooby-Doo Goes Hollywood (1979),Animation|Children|Comedy,1979,True,Scooby-Doo Goes Hollywood
136443,Gabriel Iglesias: Hot and Fluffy (2007),Comedy,2007,True,Gabriel Iglesias: Hot and Fluffy
136445,George Carlin: Back in Town (1996),Comedy,1996,True,George Carlin: Back in Town
136447,George Carlin: You Are All Diseased (1999),Comedy,1999,True,George Carlin: You Are All Diseased
136449,Ghost in the Shell 2.0 (2008),Action|Animation|Sci-Fi,2008,True,Ghost in the Shell 2.0
136469,Larry David: Curb Your Enthusiasm (1999),Comedy,1999,True,Larry David: Curb Your Enthusiasm
136471,Kevin Hart: Laugh at My Pain (2011),Comedy|Documentary,2011,True,Kevin Hart: Laugh at My Pain
136503,Tom and Jerry: Shiver Me Whiskers (2006),Animation|Children|Comedy,2006,True,Tom and Jerry: Shiver Me Whiskers
136511,Jeff Dunham: All Over the Map (2014),Comedy,2014,True,Jeff Dunham: All Over the Map
136540,The FP (2012),Comedy,2012,True,The FP
136556,Kung Fu Panda: Secrets of the Masters (2011),Animation|Children,2011,True,Kung Fu Panda: Secrets of the Masters
136562,Steve Jobs (2015),Drama,2015,True,Steve Jobs
136564,Macbeth (2015),Drama,2015,True,Macbeth
136598,Vacation (2015),Adventure|Comedy,2015,True,Vacation
136602,Creep (2014),Horror|Thriller,2014,True,Creep
136654,The Face of an Angel (2015),Drama,2015,True,The Face of an Angel
136664,Wild Horses (2015),Crime|Drama,2015,True,Wild Horses
136666,Search Party (2014),Comedy,2014,True,Search Party
136778,The Squeeze (2015),Comedy|Drama,2015,True,The Squeeze
136786,Careful What You Wish For (2015),Thriller,2015,True,Careful What You Wish For
136800,Robot Overlords (2014),Action|Adventure|Sci-Fi,2014,True,Robot Overlords
136816,Bad Asses on the Bayou (2015),Action|Comedy,2015,True,Bad Asses on the Bayou
136834,The Eye: Infinity (2005),Horror,2005,True,The Eye: Infinity
136838,Kiss me Kismet (2006),Comedy|Romance,2006,True,Kiss me Kismet
136840,Da geht noch was! (2013),Comedy|Drama|Romance,2013,True,Da geht noch was!
136850,Villain (1971),Crime|Drama|Thriller,1971,True,Villain
136859,The Lovers (2015),Action|Adventure|Romance|Sci-Fi,2015,True,The Lovers
136864,Batman v Superman: Dawn of Justice (2016),Action|Adventure|Fantasy|Sci-Fi,2016,True,Batman v Superman: Dawn of Justice
136912,God Loves Caviar (2012),Adventure,2012,True,God Loves Caviar
136958,Mortuary (1983),Horror,1983,True,Mortuary
137218,April Morning (1988),Drama,1988,True,April Morning
137337,Amy (2015),Documentary,2015,True,Amy
137345,That Demon Within (2014),Crime|Thriller,2014,True,That Demon Within
137517,Carnival Magic (1981),Drama|Fantasy,1981,True,Carnival Magic
137595,Magic Mike XXL (2015),Comedy|Drama,2015,True,Magic Mike XXL
137857,The Jungle Book (2016),Adventure|Drama|Fantasy,2016,True,The Jungle Book
137859,Dragon Ball Z Gaiden: The Plot to Destroy the Saiyans (1993),Action|Adventure|Animation,1993,True,Dragon Ball Z Gaiden: The Plot to Destroy the Saiyans
137863,Dragon Ball Z: Resurrection of F (2015),Action|Adventure|Animation|Fantasy,2015,True,Dragon Ball Z: Resurrection of F
138036,The Man from U.N.C.L.E. (2015),Action|Adventure|Comedy,2015,True,The Man from U.N.C.L.E.
138186,Sorrow (2015),Crime|Drama|Horror,2015,True,Sorrow
138204,7 Days in Hell (2015),Comedy,2015,True,7 Days in Hell
138208,The Walk (2015),Adventure|Drama|Thriller,2015,True,The Walk
138210,13 Hours (2016),Drama,2016,True,13 Hours
138396,There Will Come a Day (2013),Comedy|Drama,2013,True,There Will Come a Day
138546,The Opposite Sex (2014),Comedy,2014,True,The Opposite Sex
138610,The Gallows (2015),Horror|Thriller,2015,True,The Gallows
138632,Tokyo Tribe (2014),Action|Crime|Drama|Sci-Fi,2014,True,Tokyo Tribe
138702,Feast (2014),Animation|Children|Comedy|Drama|Romance,2014,True,Feast
138798,Joe Dirt 2: Beautiful Loser (2015),Comedy,2015,True,Joe Dirt 2: Beautiful Loser
138835,Return to Treasure Island (1988),Adventure|Animation|Comedy,1988,True,Return to Treasure Island
138966,Nasu: Summer in Andalusia (2003),Animation,2003,True,Nasu: Summer in Andalusia
139052,Dark Places (2015),Drama|Mystery|Thriller,2015,True,Dark Places
139130,Afro Samurai (2007),Action|Adventure|Animation|Drama|Fantasy,2007,True,Afro Samurai
139157,Massu Engira Maasilamani (2015),Comedy|Horror|Thriller,2015,True,Massu Engira Maasilamani
139385,The Revenant (2015),Adventure|Drama,2015,True,The Revenant
139415,Irrational Man (2015),Crime|Drama,2015,True,Irrational Man
139511,Exte: Hair Extensions (2007),Horror,2007,True,Exte: Hair Extensions
139640,Ooops! Noah is Gone... (2015),Animation,2015,True,Ooops! Noah is Gone...
139642,Southpaw (2015),Action|Drama,2015,True,Southpaw
